,incident_id,incident_date,month,day,year,state,city_or_county,address,killed,injured,Regions,year category
2643,583537,June 18 2016,June,18,2016,Georgia,Waycross,2625 Arnold Ct,2,2,South,late 2010s
2644,583362,June 18 2016,June,18,2016,Illinois,Chicago,East 79th Street and South Escanaba Avenue,0,4,Midwest,late 2010s
2645,580791,June 14 2016,June,14,2016,California,Oakland,1301 Franklin St,1,3,West,late 2010s
2646,580848,June 14 2016,June,14,2016,Delaware,Wilmington,South Van Buren and Elm streets,0,4,South,late 2010s
2647,579517,June 13 2016,June,13,2016,California,Fresno,East El Monte Way and Recreation Avenue,0,4,West,late 2010s
2648,579786,June 13 2016,June,13,2016,New York,Brooklyn,Avenue D and E. 57th,0,5,Northeast,late 2010s
2649,580279,June 13 2016,June,13,2016,Illinois,Chicago,3200 block of West Congress,0,5,Midwest,late 2010s
2650,577157,June 12 2016,June,12,2016,Florida,Orlando,1912 S Orange Ave,50,53,South,late 2010s
2651,578238,June 11 2016,June,11,2016,Minnesota,Webster,4000 block of Elmore Avenue,0,4,Midwest,late 2010s
2652,576774,June 11 2016,June,11,2016,North Carolina,Charlotte,4000 block of Collegiate Avenue,1,3,South,late 2010s
2653,577938,June 11 2016,June,11,2016,California,Stockton,Alvarado Avenue,1,3,West,late 2010s
2654,577574,June 11 2016,June,11,2016,New Mexico,Roswell,2300 block of Davis Ave,5,0,West,late 2010s
2655,577073,June 11 2016,June,11,2016,California,Panorama City,8500 block of Cedros Avenue,3,2,West,late 2010s
2656,575607,June 9 2016,June,9,2016,Florida,Fort Walton Beach,Landview Drive,0,4,South,late 2010s
2657,574850,June 8 2016,June,8,2016,District of Columbia,Washington,1300 North Capitol St NW,0,4,South,late 2010s
2658,574753,June 8 2016,June,8,2016,Massachusetts,Boston,66 Washington St,1,3,Northeast,late 2010s
2659,573327,June 6 2016,June,6,2016,California,Visalia,33 60 South Fairway Street,0,4,West,late 2010s
2660,572766,June 5 2016,June,5,2016,Arizona,Phoenix,8152 N Black Canyon Hwy,2,4,West,late 2010s
2661,575061,June 5 2016,June,5,2016,Minnesota,Minneapolis,8th and Humboldt Avenue N.,0,4,Midwest,late 2010s
2662,572696,June 5 2016,June,5,2016,Florida,Cape Coral,2600 block of Skyline Boulevard S,3,3,South,late 2010s
2663,572513,June 5 2016,June,5,2016,New York,Brooklyn,Mermaid Ave and 16th St.,0,4,Northeast,late 2010s
2664,571859,June 4 2016,June,4,2016,Colorado,Denver,3600 block of Hudson Street,3,1,West,late 2010s
2665,569225,May 31 2016,May,31,2016,Illinois,Chicago,3300 block of West Huron Street,0,4,Midwest,late 2010s
2666,569189,May 31 2016,May,31,2016,Indiana,Fort Wayne,6600 block of Pawawna Drive,0,4,Midwest,late 2010s
2667,568528,May 30 2016,May,30,2016,Maryland,Baltimore,500 block of East 43rd Street,0,5,South,late 2010s
2668,568745,May 30 2016,May,30,2016,California,Sacramento,3900 block of 44th,0,5,West,late 2010s
2669,567788,May 29 2016,May,29,2016,Nevada,Las Vegas,200 block of N 3rd St,0,4,West,late 2010s
2670,567673,May 29 2016,May,29,2016,New Jersey,Trenton,600 block of Martin Luther King Jr. Boulevard,0,6,Northeast,late 2010s
2671,567494,May 29 2016,May,29,2016,Indiana,Indianapolis,300 block of South Meridian Street,0,4,Midwest,late 2010s
2672,567614,May 29 2016,May,29,2016,Texas,Houston,13210 Memorial Dr,2,6,South,late 2010s
2673,564470,May 23 2016,May,23,2016,New Jersey,Newark,102 Isabella Avenue,0,5,Northeast,late 2010s
2674,563829,May 22 2016,May,22,2016,Louisiana,New Orleans,8639 Apple St,0,4,South,late 2010s
2675,563514,May 22 2016,May,22,2016,California,Stockton,Poplar and Sutter Streets,1,3,West,late 2010s
2676,563751,May 22 2016,May,22,2016,Tennessee,Nashville,100 block of Rains Avenue,0,4,South,late 2010s
2677,563630,May 21 2016,May,21,2016,Georgia,Jackson,Levi Barnes Road,1,3,South,late 2010s
2678,561912,May 18 2016,May,18,2016,Indiana,Indianapolis,34th Street and North Keystone Avenue,0,4,Midwest,late 2010s
2679,560782,May 17 2016,May,17,2016,South Carolina,Ravenel,5360 Savannah Highway,3,1,South,late 2010s
2680,565244,May 15 2016,May,15,2016,Georgia,Moultrie,Rossman Dairy Road,5,0,South,late 2010s
2681,559194,May 15 2016,May,15,2016,Indiana,Evansville,420 North Garvin Street,0,4,Midwest,late 2010s
2682,559042,May 14 2016,May,14,2016,Georgia,Atlanta,Cordova and Peoples Street,0,5,South,late 2010s
2683,558796,May 14 2016,May,14,2016,West Virginia,Charleston,2337 Washington St W,1,3,South,late 2010s
2684,557589,May 11 2016,May,11,2016,Alabama,Birmingham,1400 block of 21st St N,1,4,South,late 2010s
2685,557479,May 11 2016,May,11,2016,Illinois,Chicago,7100 block of South State Street,0,5,Midwest,late 2010s
2686,555126,May 8 2016,May,8,2016,Texas,Austin,8600 block of North Lamar,1,3,South,late 2010s
2687,555873,May 6 2016,May,6,2016,Michigan,Detroit,12300 block of Gratiot,1,4,Midwest,late 2010s
2688,555886,May 6 2016,May,6,2016,Alabama,Montgomery,1300 block of Clay Street,1,3,South,late 2010s
2689,554133,May 6 2016,May,6,2016,Maryland,Bethesda,7101 Democracy Blvd,3,3,South,late 2010s
2690,553803,May 5 2016,May,5,2016,Louisiana,Shreveport,300 block of North Thomas Drive,2,6,South,late 2010s
2691,554027,May 5 2016,May,5,2016,Florida,Miami,2108 NW 19th Terrace,1,3,South,late 2010s
2692,553570,May 4 2016,May,4,2016,Minnesota,Minneapolis,16th Avenue North and Newton Avenue North,1,7,Midwest,late 2010s
2693,551053,May 1 2016,May,1,2016,Tennessee,Murfreesboro,1955 Old Castle Drive,0,5,South,late 2010s
2694,550445,April 29 2016,April,29,2016,Missouri,Saint Louis (Ferguson),400 block of N Dade Ave,0,4,Midwest,late 2010s
2695,550619,April 29 2016,April,29,2016,California,Oakland,3200 block of San Pablo Avenue,0,5,West,late 2010s
2696,549507,April 27 2016,April,27,2016,Louisiana,Baton Rouge,4300  Block of Kerrit Dr,2,2,South,late 2010s
2697,549071,April 27 2016,April,27,2016,Mississippi,Kilmichael,Pecan Drive,3,1,South,late 2010s
2698,548333,April 26 2016,April,26,2016,Maryland,District Heights (Forestville),6500 block of Hil-Mar Drive,1,4,South,late 2010s
2699,547639,April 25 2016,April,25,2016,Tennessee,Nashville,400 Charlotte Avenue,0,4,South,late 2010s
2700,547827,April 25 2016,April,25,2016,Florida,Miami,1506 Northwest 70th Street,0,5,South,late 2010s
2701,546760,April 24 2016,April,24,2016,Virginia,Halifax,1055 L P Bailey Memorial Hwy,0,5,South,late 2010s
2702,547319,April 24 2016,April,24,2016,Illinois,Chicago (Englewood),2000 block of West 68th Place,2,3,Midwest,late 2010s
2703,546818,April 24 2016,April,24,2016,Colorado,Denver,1400 block of 14th Street,0,4,West,late 2010s
2704,546581,April 23 2016,April,23,2016,Nevada,Las Vegas,1650 South Hollywood Boulevard,1,3,West,late 2010s
2705,546244,April 23 2016,April,23,2016,Alabama,Auburn,1200 block of Lee Road 83,3,1,South,late 2010s
2706,546258,April 23 2016,April,23,2016,New York,New York (Manhattan),West 141st Street and Edgecombe Avenue,0,4,Northeast,late 2010s
2707,546550,April 23 2016,April,23,2016,Kansas,Topeka,3732 SW Topeka Blvd,1,4,Midwest,late 2010s
2708,545525,April 22 2016,April,22,2016,Ohio,Piketon,4077 Union Hill Rd,8,0,Midwest,late 2010s
2709,546022,April 22 2016,April,22,2016,Georgia,Appling,3162 Johnson Drive,6,0,South,late 2010s
2710,545501,April 21 2016,April,21,2016,Maryland,Baltimore,4800 block of Frankford Avenue,0,4,South,late 2010s
2711,543441,April 19 2016,April,19,2016,Alabama,Blountsville,81551 US Highway 278,1,4,South,late 2010s
2712,544080,April 19 2016,April,19,2016,Illinois,Chicago,2700 block of West 53rd Street,1,3,Midwest,late 2010s
2713,543132,April 19 2016,April,19,2016,Illinois,Chicago,1400 block of West 84th Street,1,4,Midwest,late 2010s
2714,543244,April 18 2016,April,18,2016,California,Long Beach,1200 block of E. 17th Street,1,3,West,late 2010s
2715,541996,April 17 2016,April,17,2016,Pennsylvania,Philadelphia,600 block of Westmoreland Street,3,1,Northeast,late 2010s
2716,543102,April 17 2016,April,17,2016,South Carolina,Pelzer,200 block of Eastview Road,1,3,South,late 2010s
2717,543108,April 17 2016,April,17,2016,Texas,Edinburg,5021 W St Hwy 107,1,6,South,late 2010s
2718,542259,April 16 2016,April,16,2016,Michigan,Detroit,9500 block of Oakland,1,4,Midwest,late 2010s
2719,541987,April 16 2016,April,16,2016,Florida,Orlando,1100 block of Conley Street,2,4,South,late 2010s
2720,542362,April 16 2016,April,16,2016,Alabama,Enterprise,Baxter Street,0,4,South,late 2010s
2721,537825,April 10 2016,April,10,2016,Wisconsin,Milwaukee,76th and Sheridan,1,3,Midwest,late 2010s
2722,537820,April 10 2016,April,10,2016,California,Los Angeles,84th Street and Towne Avenue,0,4,West,late 2010s
2723,537311,April 9 2016,April,9,2016,Tennessee,Memphis,Mt Moriah Road and Ridgeway Road,0,4,South,late 2010s
2724,539705,April 9 2016,April,9,2016,Alabama,Anniston,West 15th Street and Crawford Avenue,0,4,South,late 2010s
2725,537085,April 9 2016,April,9,2016,New Mexico,Albuquerque,2600 block of Mesa Drive SE,0,4,West,late 2010s
2726,535927,April 7 2016,April,7,2016,Illinois,Chicago,2200 block of East 70th Place,0,4,Midwest,late 2010s
2727,532604,March 31 2016,March,31,2016,Illinois,Chicago (Englewood),6800 block of South Throop,0,4,Midwest,late 2010s
2728,528614,March 25 2016,March,25,2016,Illinois,Chicago,4500 block of West West End Avenue,0,4,Midwest,late 2010s
2729,529488,March 25 2016,March,25,2016,Colorado,Denver,8501 E. Alameda Avenue,0,4,West,late 2010s
2730,526380,March 21 2016,March,21,2016,Illinois,Chicago,5700 block of West Washington Boulevard,0,4,Midwest,late 2010s
2731,525464,March 19 2016,March,19,2016,Florida,Plantation,12050 NW 4th Court,1,4,South,late 2010s
2732,525301,March 19 2016,March,19,2016,Alabama,Wetumpka,South Shelby Street,2,2,South,late 2010s
2733,523044,March 15 2016,March,15,2016,Georgia,Atlanta,Donald Lee Hollowell Drive,0,5,South,late 2010s
2734,522122,March 13 2016,March,13,2016,Florida,Fort Myers,50 South Road,0,4,South,late 2010s
2735,521821,March 12 2016,March,12,2016,Oregon,Portland,16126 S.E. Stark St.,0,4,West,late 2010s
2736,521074,March 12 2016,March,12,2016,California,Oakland,Interstate 880,0,4,West,late 2010s
2737,520767,March 11 2016,March,11,2016,Michigan,Detroit,2600 block of Hazelwood,2,2,Midwest,late 2010s
2738,520290,March 11 2016,March,11,2016,New Jersey,Trenton,Oliver Avenue,0,5,Northeast,late 2010s
2739,519541,March 9 2016,March,9,2016,Pennsylvania,Pittsburgh (Wilkinsburg),1304 Franklin Ave,6,2,Northeast,late 2010s
2740,518266,March 8 2016,March,8,2016,Texas,San Antonio,Sherman St,2,3,South,late 2010s
2741,517895,March 7 2016,March,7,2016,Louisiana,Lafayette,800 block of Martin Luther King Jr. Drive,0,4,South,late 2010s
2742,518436,March 7 2016,March,7,2016,Kansas,Kansas City,3000 block of South 36th Street,5,0,Midwest,late 2010s
2743,517058,March 6 2016,March,6,2016,Massachusetts,Chelsea,120 Washington Avenue,1,6,Northeast,late 2010s
2744,517114,March 6 2016,March,6,2016,Georgia,Roswell,890 Atlanta St,0,4,South,late 2010s
2745,517073,March 6 2016,March,6,2016,California,Compton,900 block of West Victoria Street,1,8,West,late 2010s
2746,516758,March 5 2016,March,5,2016,Kansas,Wichita,116 North Mead,0,4,Midwest,late 2010s
2747,516341,March 4 2016,March,4,2016,Ohio,Columbus,900 E 5th Ave,1,3,Midwest,late 2010s
2748,513549,February 28 2016,February,28,2016,Michigan,Detroit,8800 block of Livernois,0,5,Midwest,late 2010s
2749,513640,February 28 2016,February,28,2016,California,Riverside (Jurupa Valley),5500 block of Etiwanda Avenue,1,3,West,late 2010s
2750,512880,February 27 2016,February,27,2016,Virginia,Woodbridge (Lake Ridge),13051 Lashmere Ct,2,2,South,late 2010s
2751,512073,February 26 2016,February,26,2016,Washington,Belfair,300 block of Horseshoe Rd,5,0,West,late 2010s
2752,511436,February 25 2016,February,25,2016,Kansas,Hesston,200 S Ridge Rd,4,14,Midwest,late 2010s
2753,509897,February 23 2016,February,23,2016,Arizona,Glendale,4812 West Sunnyside Ave,5,0,West,late 2010s
2754,510769,February 23 2016,February,23,2016,Florida,Daytona Beach,1042 Sheridan Road,0,4,South,late 2010s
2755,509707,February 21 2016,February,21,2016,Texas,Houston,5100 block of Idaho Street,0,5,South,late 2010s
2756,508879,February 21 2016,February,21,2016,Missouri,Hazelwood,7217 N Lindbergh Blvd,1,3,Midwest,late 2010s
2757,508341,February 20 2016,February,20,2016,Florida,Tampa,2810 E. Bearss Ave,1,3,South,late 2010s
2758,508640,February 20 2016,February,20,2016,Michigan,Kalamazoo,5581 Cracker Barrel Blvd,6,2,Midwest,late 2010s
2759,508356,February 20 2016,February,20,2016,Alabama,Bessemer,200 block of Elm Street,1,3,South,late 2010s
2760,508510,February 20 2016,February,20,2016,Florida,Orlando,446 S Parramore Ave,0,4,South,late 2010s
2761,508113,February 20 2016,February,20,2016,Mississippi,Iuka,231 Co Rd 201,2,3,South,late 2010s
2762,590221,February 19 2016,February,19,2016,Missouri,Edgerton,4100 block of Buena Vista Road,4,0,Midwest,late 2010s
2763,507998,February 19 2016,February,19,2016,California,Vallejo,509 Porter Street,1,3,West,late 2010s
2764,504879,February 14 2016,February,14,2016,Texas,Houston,8449 Gulf Freeway,1,3,South,late 2010s
2765,505420,February 14 2016,February,14,2016,Alabama,Eutaw (Union),Earnest Friday Road,0,5,South,late 2010s
2766,504996,February 13 2016,February,13,2016,Louisiana,Marrero,5425 Lapalco Boulevard,0,4,South,late 2010s
2767,501256,February 7 2016,February,7,2016,Mississippi,Pass Christian,Davis Avenue,2,4,South,late 2010s
2768,501233,February 7 2016,February,7,2016,Florida,Orlando,7432 Universal Blvd,2,10,South,late 2010s
2769,501168,February 7 2016,February,7,2016,New York,Rochester,547 State St,1,7,Northeast,late 2010s
2770,501349,February 7 2016,February,7,2016,Illinois,Chicago (Englewood),6500 block of South Green Street,0,4,Midwest,late 2010s
2771,501267,February 6 2016,February,6,2016,California,Los Angeles,12800 block of Cook Street,1,3,West,late 2010s
2772,500629,February 6 2016,February,6,2016,Florida,Apopka,10th Street,0,4,South,late 2010s
2773,500556,February 6 2016,February,6,2016,Florida,Tampa,8123 N Nebraska Ave,2,6,South,late 2010s
2774,499422,February 3 2016,February,3,2016,District of Columbia,Washington,1500 block of Butler St SE,0,4,South,late 2010s
2775,495940,January 30 2016,January,30,2016,Arizona,Glendale,67th and Missouri Avenue,3,5,West,late 2010s
2776,494378,January 27 2016,January,27,2016,Virginia,Chesapeake,1401 N. George Washington Hwy,6,0,South,late 2010s
2777,493536,January 26 2016,January,26,2016,Washington,Seattle,Airport Way S. and S. Atlantic St.,2,3,West,late 2010s
2778,493085,January 25 2016,January,25,2016,California,Perris,140 S. D Street,1,4,West,late 2010s
2779,491312,January 23 2016,January,23,2016,California,Los Angeles,8105 Avalon Blvd,2,2,West,late 2010s
2780,486728,January 17 2016,January,17,2016,Virginia,Ware Neck (Gloucester Courthouse),Ditchley Road and Gill Lane,1,3,South,late 2010s
2781,483750,January 11 2016,January,11,2016,Delaware,Wilmington,900 block of Brown Street,1,4,South,late 2010s
2782,481849,January 8 2016,January,8,2016,District of Columbia,Washington,1700 E Capitol St NE,0,4,South,late 2010s
2783,481900,January 8 2016,January,8,2016,Illinois,Chicago,1500 block of South Kedzie,1,4,Midwest,late 2010s
2784,481429,January 7 2016,January,7,2016,Tennessee,Memphis,3800 block of Kerwood Avenue,1,3,South,late 2010s
2785,479613,January 6 2016,January,6,2016,Florida,Lakeland,2312 East Magnolia Street,3,1,South,late 2010s
2786,476321,December 31 2015,December,31,2015,Louisiana,New Orleans,1900 block of Amelia Street,0,6,South,mid 2010s
2787,473882,December 27 2015,December,27,2015,Tennessee,Jackson,North Parkway,0,4,South,mid 2010s
2788,472268,December 26 2015,December,26,2015,Pennsylvania,Philadelphia,4210 Macalester St,0,4,Northeast,mid 2010s
2789,471867,December 25 2015,December,25,2015,Florida,Jacksonville,Franklin and Odessa,0,4,South,mid 2010s
2790,471860,December 25 2015,December,25,2015,Alabama,Mobile,785 Schillinger Rd S,0,4,South,mid 2010s
2791,469468,December 21 2015,December,21,2015,California,San Leandro,14600 block of East 14th Street,0,4,West,mid 2010s
2792,468968,December 20 2015,December,20,2015,North Carolina,Wilmington,11th and Castle Street,1,4,South,mid 2010s
2793,469614,December 20 2015,December,20,2015,Florida,North Miami Beach,NE 167th St and NE 6th Ave,0,4,South,mid 2010s
2794,468787,December 19 2015,December,19,2015,Florida,Miami (Goulds),21630 Southwest 120th Avenue,1,4,South,mid 2010s
2795,464665,December 13 2015,December,13,2015,California,Los Angeles,5550 S. Flower Street,1,3,West,mid 2010s
2796,464945,December 13 2015,December,13,2015,California,Huntington Beach,17000 block of Keelson Lane,0,4,West,mid 2010s
2797,465117,December 12 2015,December,12,2015,Illinois,Lovejoy (Brooklyn),307 Jefferson St,1,3,Midwest,mid 2010s
2798,464002,December 12 2015,December,12,2015,Georgia,Savannah,Whitaker Street,0,4,South,mid 2010s
2799,463642,December 11 2015,December,11,2015,Maryland,Baltimore,5100 block of Park Heights Avenue,1,3,South,mid 2010s
2800,463734,December 11 2015,December,11,2015,Pennsylvania,Pittsburgh (Mount Oliver),200 block of  Brownsville Road,0,4,Northeast,mid 2010s
2801,461476,December 8 2015,December,8,2015,Ohio,Cincinnati (Fairmount),2300 block of Baltimore Avenue,1,3,Midwest,mid 2010s
2802,460049,December 6 2015,December,6,2015,Louisiana,Raceland,Market Street,1,3,South,mid 2010s
2803,460386,December 6 2015,December,6,2015,Nebraska,Omaha,North 108th Street and Military Road,2,3,Midwest,mid 2010s
2804,456893,December 2 2015,December,2,2015,California,San Bernardino,1365 South Waterman Ave,16,19,West,mid 2010s
2805,457037,December 2 2015,December,2,2015,Georgia,Savannah,100 block of West 33rd Street,1,3,South,mid 2010s
2806,455394,November 29 2015,November,29,2015,Illinois,Kankakee,648 E Court St,0,5,Midwest,mid 2010s
2807,454059,November 27 2015,November,27,2015,Colorado,Colorado Springs,3480 Centennial Blvd,3,9,West,mid 2010s
2808,455684,November 27 2015,November,27,2015,California,Sacramento,7900 block of Florin Road,2,2,West,mid 2010s
2809,454788,November 24 2015,November,24,2015,South Carolina,Conway,1321 Colletta Ct,0,4,South,mid 2010s
2810,452007,November 23 2015,November,23,2015,Ohio,Columbus,90 block of S. Terrace Avenue,4,1,Midwest,mid 2010s
2811,452120,November 23 2015,November,23,2015,Minnesota,Minneapolis,Morgan Avenue North,0,5,Midwest,mid 2010s
2812,453317,November 22 2015,November,22,2015,Texas,Brownsville,1800 block of FM 802,0,4,South,mid 2010s
2813,451338,November 22 2015,November,22,2015,Washington,Seattle,Broadway and Pike,0,4,West,mid 2010s
2814,451305,November 22 2015,November,22,2015,New York,Newburgh,203 Broadway,0,5,Northeast,mid 2010s
2815,452362,November 22 2015,November,22,2015,South Carolina,North Charleston,Park Circle,1,3,South,mid 2010s
2816,451349,November 22 2015,November,22,2015,Illinois,Chicago,4100 block of West Roosevelt,0,4,Midwest,mid 2010s
2817,451495,November 22 2015,November,22,2015,Louisiana,New Orleans,1900 block of Gallier St,0,17,South,mid 2010s
2818,451057,November 21 2015,November,21,2015,Maryland,Baltimore,Stricker and School,1,3,South,mid 2010s
2819,450505,November 20 2015,November,20,2015,Pennsylvania,Pittsburgh,Prospect Drive,1,3,Northeast,mid 2010s
2820,449814,November 18 2015,November,18,2015,California,Fresno,California Avenue and Martin Luther King Jr. Boulevard,0,5,West,mid 2010s
2821,448653,November 16 2015,November,16,2015,Alabama,Cedar Bluff,1460 County Rd 664,3,1,South,mid 2010s
2822,448419,November 15 2015,November,15,2015,Texas,Tennessee Colony,800 block of An County Rd 2217,5,0,South,mid 2010s
2823,448286,November 15 2015,November,15,2015,Pennsylvania,Philadelphia,5600 block of Blakemore St,0,4,Northeast,mid 2010s
2824,447462,November 14 2015,November,14,2015,Pennsylvania,Johnstown,1159 Main St,0,4,Northeast,mid 2010s
2825,446996,November 13 2015,November,13,2015,Florida,Jacksonville,1300 block of South Shirley Oaks Drive,4,1,South,mid 2010s
2826,444458,November 9 2015,November,9,2015,Indiana,Indianapolis,400 block of North Beville Ave,2,2,Midwest,mid 2010s
2827,443821,November 8 2015,November,8,2015,Iowa,Des Moines,4397 NW 6th Drive,1,3,Midwest,mid 2010s
2828,444168,November 8 2015,November,8,2015,Michigan,Warren,13859 8 Mile Road,0,4,Midwest,mid 2010s
2829,443652,November 7 2015,November,7,2015,Colorado,Denver,Bayaud and Bannock,1,3,West,mid 2010s
2830,444406,November 6 2015,November,6,2015,California,Bakersfield,1000 block of Feliz Drive,0,4,West,mid 2010s
2831,441681,November 3 2015,November,3,2015,Florida,Jacksonville,Ella Street and Kings Road,2,3,South,mid 2010s
2832,440743,November 2 2015,November,2,2015,South Carolina,Pendleton,2217 Refuge Road,4,0,South,mid 2010s
2833,438651,October 28 2015,October,28,2015,Louisiana,Houma,400 block of Morgan Street,1,3,South,mid 2010s
2834,437836,October 27 2015,October,27,2015,Texas,Fort Worth,1700 block of Southcrest Drive,0,5,South,mid 2010s
2835,437323,October 26 2015,October,26,2015,Indiana,Evansville,711 E Virginia St,0,5,Midwest,mid 2010s
2836,436234,October 25 2015,October,25,2015,Arizona,Phoenix,Seventh Street and Broadway,1,4,West,mid 2010s
2837,436240,October 25 2015,October,25,2015,District of Columbia,Washington,4300 block of Wheeler Road SE,0,5,South,mid 2010s
2838,436202,October 25 2015,October,25,2015,North Carolina,Four Oaks,2339 Stricklands Crossroads Road,0,5,South,mid 2010s
2839,436219,October 24 2015,October,24,2015,South Carolina,Bamberg,682 Dixie Ave.,0,4,South,mid 2010s
2840,435144,October 22 2015,October,22,2015,Tennessee,Nashville,3500 John A. Merritt Blvd,1,3,South,mid 2010s
2841,433146,October 19 2015,October,19,2015,Illinois,Calumet City,300 Campbell Avenue,0,6,Midwest,mid 2010s
2842,432711,October 18 2015,October,18,2015,Louisiana,New Orleans,2600 block of Caffin Avenue,0,4,South,mid 2010s
2843,432072,October 17 2015,October,17,2015,Indiana,Elkhart,160 Easy Shopping Place,0,4,Midwest,mid 2010s
2844,432466,October 17 2015,October,17,2015,Florida,Fort Myers,2224 First St,1,4,South,mid 2010s
2845,429410,October 12 2015,October,12,2015,Georgia,Decatur,4731 Glenwood Road,0,4,South,mid 2010s
2846,428215,October 10 2015,October,10,2015,Tennessee,Memphis,6135 Mount Moriah Road,0,6,South,mid 2010s
2847,428247,October 10 2015,October,10,2015,North Carolina,Charlotte,1900 block of West Boulevard,0,4,South,mid 2010s
2848,429614,October 10 2015,October,10,2015,Illinois,Peoria,2405 N Flora,1,3,Midwest,mid 2010s
2849,427621,October 9 2015,October,9,2015,Arizona,Flagstaff,216 E Mountain View Dr,1,3,West,mid 2010s
2850,426256,October 6 2015,October,6,2015,Maryland,Baltimore,300 block of North Payson Street,0,5,South,mid 2010s
2851,424224,October 2 2015,October,2,2015,Maryland,Baltimore,5400 Reisterstown Road,1,4,South,mid 2010s
2852,423223,October 1 2015,October,1,2015,Oregon,Roseburg,1140 Umpqua College Rd,10,9,West,mid 2010s
2853,421650,September 28 2015,September,28,2015,Ohio,Cincinnati (Evanston),1800 block of Hewitt Avenue,0,5,Midwest,mid 2010s
2854,422064,September 28 2015,September,28,2015,Illinois,Chicago,300 block of West 42nd Street,3,2,Midwest,mid 2010s
2855,422035,September 28 2015,September,28,2015,Illinois,Chicago,5300 block of South Aberdeen Street,2,3,Midwest,mid 2010s
2856,422020,September 28 2015,September,28,2015,Ohio,Dayton,1921 Oakridge,0,4,Midwest,mid 2010s
2857,421014,September 27 2015,September,27,2015,Georgia,Greenville,1140 Hill Haven Road,0,10,South,mid 2010s
2858,421358,September 27 2015,September,27,2015,Illinois,Chicago,5200 block of South Justine,0,4,Midwest,mid 2010s
2859,420855,September 27 2015,September,27,2015,Missouri,Kansas City,1700 E. 18th St.,0,4,Midwest,mid 2010s
2860,426559,September 25 2015,September,25,2015,Illinois,Danville,1300 block of May Street,0,4,Midwest,mid 2010s
2861,419718,September 24 2015,September,24,2015,Illinois,Chicago,5100 block of South Morgan Street,0,5,Midwest,mid 2010s
2862,418964,September 23 2015,September,23,2015,Florida,Fort Myers,Dale St and Veronica S. Shoemaker Blvd,0,4,South,mid 2010s
2863,419250,September 23 2015,September,23,2015,Louisiana,Shreveport,2900 block of Peach Street,0,5,South,mid 2010s
2864,419826,September 23 2015,September,23,2015,Georgia,Norcross,1300 block of Reddington Lane,1,3,South,mid 2010s
2865,417013,September 20 2015,September,20,2015,Oklahoma,Tulsa,Pine and Yale,0,6,South,mid 2010s
2866,417284,September 20 2015,September,20,2015,Pennsylvania,Philadelphia,900 Pratt St,1,3,Northeast,mid 2010s
2867,416872,September 20 2015,September,20,2015,Illinois,Chicago,5700 block of South LaSalle,1,5,Midwest,mid 2010s
2868,416812,September 19 2015,September,19,2015,Indiana,Indianapolis,3900 block of Graceland Ave,1,3,Midwest,mid 2010s
2869,418318,September 17 2015,September,17,2015,South Dakota,Geddes,36705 379th Street,6,0,Midwest,mid 2010s
2870,415687,September 17 2015,September,17,2015,Michigan,Albion,500 block of W. Broadwell Street,0,4,Midwest,mid 2010s
2871,414580,September 15 2015,September,15,2015,New Jersey,Newark,Irvine Turner Boulevard and West Kinney Street,0,4,Northeast,mid 2010s
2872,413001,September 13 2015,September,13,2015,Florida,Ocala,1910 South Pine Avenue,1,5,South,mid 2010s
2873,412996,September 12 2015,September,12,2015,Louisiana,Shreveport,1500 block of Clanton Street,0,4,South,mid 2010s
2874,412487,September 12 2015,September,12,2015,New York,Rochester,36 Woodward Street,2,4,Northeast,mid 2010s
2875,412529,September 12 2015,September,12,2015,Minnesota,Minneapolis,1st Ave. and N. 5th St.,0,6,Midwest,mid 2010s
2876,412539,September 12 2015,September,12,2015,Minnesota,Minneapolis,1200 block of 22nd Ave. N.,1,3,Midwest,mid 2010s
2877,412557,September 11 2015,September,11,2015,North Carolina,Charlotte,1000 North Carolina Music Factory Blvd.,0,5,South,mid 2010s
2878,412040,September 10 2015,September,10,2015,Minnesota,Excelsior (Greenwood),Channel Drive,5,0,Midwest,mid 2010s
2879,411888,September 8 2015,September,8,2015,Georgia,Berlin,,0,4,South,mid 2010s
2880,409856,September 8 2015,September,8,2015,Illinois,Chicago,56th and Green,0,4,Midwest,mid 2010s
2881,409732,September 7 2015,September,7,2015,Indiana,Gary,9300 block of Sunrise,2,4,Midwest,mid 2010s
2882,409601,September 7 2015,September,7,2015,Colorado,Denver,1909 Blake Street,0,4,West,mid 2010s
2883,408449,September 5 2015,September,5,2015,North Carolina,Charlotte,6800 block of Fieldvale Place,1,3,South,mid 2010s
2884,408276,September 5 2015,September,5,2015,Florida,Daytona Beach,300 block of Pearl Street,0,4,South,mid 2010s
2885,409101,September 5 2015,September,5,2015,Nevada,Las Vegas,5000 block of Hollywood Boulevard,1,3,West,mid 2010s
2886,408256,September 5 2015,September,5,2015,Missouri,Columbia,1509 Ashley Street,0,4,Midwest,mid 2010s
2887,404167,August 30 2015,August,30,2015,Tennessee,Memphis,3300 block of Sobota Circle,1,4,South,mid 2010s
2888,404238,August 29 2015,August,29,2015,Tennessee,Bristol,618 Henson Road,3,2,South,mid 2010s
2889,405133,August 29 2015,August,29,2015,Texas,Tyler,638 ENE Loop 323,1,3,South,mid 2010s
